path,relative_path,filename,file_size_bytes,file,original,split,modify_type,audio_model,fake_segments,audio_fake_segments,visual_fake_segments,video_frames,audio_frames,video_model,has_audio_stream,audio_decodable,audio_codec,sample_rate,channels,audio_duration,binary_label,visual_fake,audio_fake,condition,clip_group
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05381/MhvEZW93z_s/00004/fake_video_fake_audio_p1.mp4,vox_celeb_2/id05381/MhvEZW93z_s/00004/fake_video_fake_audio_p1.mp4,fake_video_fake_audio_p1.mp4,652301,vox_celeb_2/id05381/MhvEZW93z_s/00004/fake_video_fake_audio_p1.mp4,vox_celeb_2/id05381/MhvEZW93z_s/00004/real.mp4,val,both_modified,yourtts,"[[0.48, 0.88]]","[[0.48, 0.88]]","[[0.48, 0.88]]",156,99840,Talklip,True,True,pcm_s16le,16000.0,1.0,6.144,1,1,1,fake_video_fake_audio,vox_celeb_2/id05381/MhvEZW93z_s/00004
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08820/h0Wk4jyXKqw/00135/real.mp4,vox_celeb_2/id08820/h0Wk4jyXKqw/00135/real.mp4,real.mp4,622603,vox_celeb_2/id08820/h0Wk4jyXKqw/00135/real.mp4,VoxCeleb2/dev/mp4/id08820/h0Wk4jyXKqw/00135.mp4,val,real,,[],[],[],305,195584,,True,True,pcm_s16le,16000.0,1.0,12.16,0,0,0,real,vox_celeb_2/id08820/h0Wk4jyXKqw/00135
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02342/PAstmnw8qxU/00184/fake_video_real_audio.mp4,vox_celeb_2/id02342/PAstmnw8qxU/00184/fake_video_real_audio.mp4,fake_video_real_audio.mp4,273635,vox_celeb_2/id02342/PAstmnw8qxU/00184/fake_video_real_audio.mp4,vox_celeb_2/id02342/PAstmnw8qxU/00184/real.mp4,val,visual_modified,,"[[0.0, 0.24]]",[],"[[0.0, 0.24]]",135,87040,Talklip,True,True,pcm_s16le,16000.0,1.0,5.376,1,1,0,fake_video_real_audio,vox_celeb_2/id02342/PAstmnw8qxU/00184
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01237/3evSgXde0z0/00062/real_video_fake_audio.mp4,vox_celeb_2/id01237/3evSgXde0z0/00062/real_video_fake_audio.mp4,real_video_fake_audio.mp4,363093,vox_celeb_2/id01237/3evSgXde0z0/00062/real_video_fake_audio.mp4,vox_celeb_2/id01237/3evSgXde0z0/00062/real.mp4,val,audio_modified,yourtts,"[[1.8, 2.36]]","[[1.8, 2.36]]",[],139,89728,,True,True,pcm_s16le,16000.0,1.0,5.504,1,0,1,real_video_fake_audio,vox_celeb_2/id01237/3evSgXde0z0/00062
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08064/UF8-WJGcxBM/00261/fake_video_real_audio_p1.mp4,vox_celeb_2/id08064/UF8-WJGcxBM/00261/fake_video_real_audio_p1.mp4,fake_video_real_audio_p1.mp4,1569872,vox_celeb_2/id08064/UF8-WJGcxBM/00261/fake_video_real_audio_p1.mp4,vox_celeb_2/id08064/UF8-WJGcxBM/00261/real.mp4,val,visual_modified,,"[[2.88, 3.22]]",[],"[[2.88, 3.22]]",198,126976,Talklip,True,True,pcm_s16le,16000.0,1.0,7.94125,1,1,0,fake_video_real_audio,vox_celeb_2/id08064/UF8-WJGcxBM/00261
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05231/KysgpPjfL-Y/00054/real_video_fake_audio.mp4,vox_celeb_2/id05231/KysgpPjfL-Y/00054/real_video_fake_audio.mp4,real_video_fake_audio.mp4,568785,vox_celeb_2/id05231/KysgpPjfL-Y/00054/real_video_fake_audio.mp4,vox_celeb_2/id05231/KysgpPjfL-Y/00054/real.mp4,val,audio_modified,yourtts_word,"[[2.02, 2.2]]","[[2.02, 2.2]]",[],232,149120,,True,True,pcm_s16le,16000.0,1.0,9.216,1,0,1,real_video_fake_audio,vox_celeb_2/id05231/KysgpPjfL-Y/00054
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08348/py_Ck_QILvQ/00438/fake_video_real_audio_p1.mp4,vox_celeb_2/id08348/py_Ck_QILvQ/00438/fake_video_real_audio_p1.mp4,fake_video_real_audio_p1.mp4,580969,vox_celeb_2/id08348/py_Ck_QILvQ/00438/fake_video_real_audio_p1.mp4,vox_celeb_2/id08348/py_Ck_QILvQ/00438/real.mp4,val,visual_modified,,"[[0.52, 2.32], [5.1, 5.52]]",[],"[[0.52, 2.32], [5.1, 5.52]]",255,162816,Talklip,True,True,pcm_s16le,16000.0,1.0,10.112,1,1,0,fake_video_real_audio,vox_celeb_2/id08348/py_Ck_QILvQ/00438
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08993/2l7DYrXH-UE/00045/real.mp4,vox_celeb_2/id08993/2l7DYrXH-UE/00045/real.mp4,real.mp4,1050823,vox_celeb_2/id08993/2l7DYrXH-UE/00045/real.mp4,VoxCeleb2//dev/mp4/id08993/2l7DYrXH-UE/00045.mp4,val,real,,[],[],[],463,296960,,True,True,pcm_s16le,16000.0,1.0,18.432,0,0,0,real,vox_celeb_2/id08993/2l7DYrXH-UE/00045
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id00168/6-ISmiJJWOs/00079/real_p1.mp4,vox_celeb_2/id00168/6-ISmiJJWOs/00079/real_p1.mp4,real_p1.mp4,728008,vox_celeb_2/id00168/6-ISmiJJWOs/00079/real_p1.mp4,vox_celeb_2/VoxCeleb2/dev/mp4/id00168/6-ISmiJJWOs/00079.mp4,val,real,,[],[],[],205,132096,,True,True,pcm_s16le,16000.0,1.0,8.192,0,0,0,real,vox_celeb_2/id00168/6-ISmiJJWOs/00079
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id03298/zm_qV84XKxg/00499/real_p1.mp4,vox_celeb_2/id03298/zm_qV84XKxg/00499/real_p1.mp4,real_p1.mp4,623821,vox_celeb_2/id03298/zm_qV84XKxg/00499/real_p1.mp4,vox_celeb_2/VoxCeleb2/dev/mp4/id03298/zm_qV84XKxg/00499.mp4,val,real,,[],[],[],195,124928,,True,True,pcm_s16le,16000.0,1.0,7.68,0,0,0,real,vox_celeb_2/id03298/zm_qV84XKxg/00499
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id00258/QJCr8X7d7JQ/00204/fake_video_fake_audio_p1.mp4,vox_celeb_2/id00258/QJCr8X7d7JQ/00204/fake_video_fake_audio_p1.mp4,fake_video_fake_audio_p1.mp4,3275011,vox_celeb_2/id00258/QJCr8X7d7JQ/00204/fake_video_fake_audio_p1.mp4,vox_celeb_2/id00258/QJCr8X7d7JQ/00204/real.mp4,val,both_modified,vits,"[[0.96, 1.4]]","[[0.96, 1.4]]","[[0.96, 1.4]]",185,118912,Talklip,True,True,pcm_s16le,16000.0,1.0,7.430438,1,1,1,fake_video_fake_audio,vox_celeb_2/id00258/QJCr8X7d7JQ/00204
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id07357/OxR_GC1XHSg/00190/real.mp4,vox_celeb_2/id07357/OxR_GC1XHSg/00190/real.mp4,real.mp4,321525,vox_celeb_2/id07357/OxR_GC1XHSg/00190/real.mp4,VoxCeleb2//dev/mp4/id07357/OxR_GC1XHSg/00190.mp4,val,real,,[],[],[],151,97280,,True,True,pcm_s16le,16000.0,1.0,6.016,0,0,0,real,vox_celeb_2/id07357/OxR_GC1XHSg/00190
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02058/KVAl9tKGIsk/00088/real_video_fake_audio.mp4,vox_celeb_2/id02058/KVAl9tKGIsk/00088/real_video_fake_audio.mp4,real_video_fake_audio.mp4,617522,vox_celeb_2/id02058/KVAl9tKGIsk/00088/real_video_fake_audio.mp4,vox_celeb_2/id02058/KVAl9tKGIsk/00088/real.mp4,val,audio_modified,yourtts,"[[1.18, 1.4]]","[[1.18, 1.4]]",[],241,154048,,True,True,pcm_s16le,16000.0,1.0,9.6,1,0,1,real_video_fake_audio,vox_celeb_2/id02058/KVAl9tKGIsk/00088
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04198/UlXZk7rXF5c/00219/fake_video_fake_audio.mp4,vox_celeb_2/id04198/UlXZk7rXF5c/00219/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,840489,vox_celeb_2/id04198/UlXZk7rXF5c/00219/fake_video_fake_audio.mp4,vox_celeb_2/id04198/UlXZk7rXF5c/00219/real.mp4,val,both_modified,vits,"[[0.52, 1.04], [9.98, 10.08]]","[[0.52, 1.04], [9.98, 10.08]]","[[0.52, 1.04], [9.98, 10.08]]",410,261888,Talklip,True,True,pcm_s16le,16000.0,1.0,16.384,1,1,1,fake_video_fake_audio,vox_celeb_2/id04198/UlXZk7rXF5c/00219
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01062/bHhgADf4AEk/00022/fake_video_fake_audio.mp4,vox_celeb_2/id01062/bHhgADf4AEk/00022/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,987713,vox_celeb_2/id01062/bHhgADf4AEk/00022/fake_video_fake_audio.mp4,vox_celeb_2/id01062/bHhgADf4AEk/00022/real.mp4,val,both_modified,yourtts,"[[0.5, 0.76], [4.2, 4.68]]","[[0.5, 0.76], [4.2, 4.68]]","[[0.5, 0.76], [4.2, 4.68]]",381,244416,Talklip,True,True,pcm_s16le,16000.0,1.0,15.232,1,1,1,fake_video_fake_audio,vox_celeb_2/id01062/bHhgADf4AEk/00022
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01434/DIK8A2ch_MA/00055/real.mp4,vox_celeb_2/id01434/DIK8A2ch_MA/00055/real.mp4,real.mp4,480862,vox_celeb_2/id01434/DIK8A2ch_MA/00055/real.mp4,VoxCeleb2/dev/mp4/id01434/DIK8A2ch_MA/00055.mp4,val,real,,[],[],[],244,156672,,True,True,pcm_s16le,16000.0,1.0,9.728,0,0,0,real,vox_celeb_2/id01434/DIK8A2ch_MA/00055
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05771/2fAWPOvldLI/00007/real_video_fake_audio.mp4,vox_celeb_2/id05771/2fAWPOvldLI/00007/real_video_fake_audio.mp4,real_video_fake_audio.mp4,291776,vox_celeb_2/id05771/2fAWPOvldLI/00007/real_video_fake_audio.mp4,vox_celeb_2/id05771/2fAWPOvldLI/00007/real.mp4,val,audio_modified,vits,"[[1.6, 1.92]]","[[1.6, 1.92]]",[],125,80192,,True,True,pcm_s16le,16000.0,1.0,4.992,1,0,1,real_video_fake_audio,vox_celeb_2/id05771/2fAWPOvldLI/00007
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02820/4M8_XcW7ZR8/00015/fake_video_fake_audio.mp4,vox_celeb_2/id02820/4M8_XcW7ZR8/00015/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,543455,vox_celeb_2/id02820/4M8_XcW7ZR8/00015/fake_video_fake_audio.mp4,vox_celeb_2/id02820/4M8_XcW7ZR8/00015/real.mp4,val,both_modified,yourtts,"[[0.22, 0.38]]","[[0.22, 0.38]]","[[0.22, 0.38]]",201,129088,Talklip,True,True,pcm_s16le,16000.0,1.0,7.936,1,1,1,fake_video_fake_audio,vox_celeb_2/id02820/4M8_XcW7ZR8/00015
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id03909/GHK7zaNQHuw/00007/real_video_fake_audio.mp4,vox_celeb_2/id03909/GHK7zaNQHuw/00007/real_video_fake_audio.mp4,real_video_fake_audio.mp4,299332,vox_celeb_2/id03909/GHK7zaNQHuw/00007/real_video_fake_audio.mp4,vox_celeb_2/id03909/GHK7zaNQHuw/00007/real.mp4,val,audio_modified,yourtts,"[[2.9, 3.36]]","[[2.9, 3.36]]",[],122,78976,,True,True,pcm_s16le,16000.0,1.0,4.864,1,0,1,real_video_fake_audio,vox_celeb_2/id03909/GHK7zaNQHuw/00007
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08261/T8sinCViog0/00243/fake_video_real_audio.mp4,vox_celeb_2/id08261/T8sinCViog0/00243/fake_video_real_audio.mp4,fake_video_real_audio.mp4,431840,vox_celeb_2/id08261/T8sinCViog0/00243/fake_video_real_audio.mp4,vox_celeb_2/id08261/T8sinCViog0/00243/real.mp4,val,visual_modified,,"[[2.42, 2.54]]",[],"[[2.42, 2.54]]",177,113664,Talklip,True,True,pcm_s16le,16000.0,1.0,7.04,1,1,0,fake_video_real_audio,vox_celeb_2/id08261/T8sinCViog0/00243
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04163/3uKEpajFt9Y/00084/real_video_fake_audio.mp4,vox_celeb_2/id04163/3uKEpajFt9Y/00084/real_video_fake_audio.mp4,real_video_fake_audio.mp4,916448,vox_celeb_2/id04163/3uKEpajFt9Y/00084/real_video_fake_audio.mp4,vox_celeb_2/id04163/3uKEpajFt9Y/00084/real.mp4,val,audio_modified,vits,"[[1.72, 1.96], [11.36, 11.62]]","[[1.72, 1.96], [11.36, 11.62]]",[],386,247296,,True,True,pcm_s16le,16000.0,1.0,15.36,1,0,1,real_video_fake_audio,vox_celeb_2/id04163/3uKEpajFt9Y/00084
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id00943/RLzgto4Wa18/00342/real.mp4,vox_celeb_2/id00943/RLzgto4Wa18/00342/real.mp4,real.mp4,292714,vox_celeb_2/id00943/RLzgto4Wa18/00342/real.mp4,VoxCeleb2/dev/mp4/id00943/RLzgto4Wa18/00342.mp4,val,real,,[],[],[],133,86016,,True,True,pcm_s16le,16000.0,1.0,5.248,0,0,0,real,vox_celeb_2/id00943/RLzgto4Wa18/00342
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06953/66uduSIp-3k/00013/real_p1.mp4,vox_celeb_2/id06953/66uduSIp-3k/00013/real_p1.mp4,real_p1.mp4,4204633,vox_celeb_2/id06953/66uduSIp-3k/00013/real_p1.mp4,vox_celeb_2/VoxCeleb2/dev/mp4/id06953/66uduSIp-3k/00013.mp4,val,real,,[],[],[],497,318464,,True,True,pcm_s16le,16000.0,1.0,19.84,0,0,0,real,vox_celeb_2/id06953/66uduSIp-3k/00013
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05591/N09ZcqwokqU/00146/fake_video_real_audio.mp4,vox_celeb_2/id05591/N09ZcqwokqU/00146/fake_video_real_audio.mp4,fake_video_real_audio.mp4,432445,vox_celeb_2/id05591/N09ZcqwokqU/00146/fake_video_real_audio.mp4,vox_celeb_2/id05591/N09ZcqwokqU/00146/real.mp4,val,visual_modified,,"[[0.46, 0.72]]",[],"[[0.46, 0.72]]",188,120832,Talklip,True,True,pcm_s16le,16000.0,1.0,7.424,1,1,0,fake_video_real_audio,vox_celeb_2/id05591/N09ZcqwokqU/00146
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02306/YBNeCRtrNAk/00272/fake_video_real_audio_p1.mp4,vox_celeb_2/id02306/YBNeCRtrNAk/00272/fake_video_real_audio_p1.mp4,fake_video_real_audio_p1.mp4,1641737,vox_celeb_2/id02306/YBNeCRtrNAk/00272/fake_video_real_audio_p1.mp4,vox_celeb_2/id02306/YBNeCRtrNAk/00272/real.mp4,val,visual_modified,,"[[1.8, 2.04], [4.98, 5.14]]",[],"[[1.8, 2.04], [4.98, 5.14]]",333,214016,Talklip,True,True,pcm_s16le,16000.0,1.0,13.397938,1,1,0,fake_video_real_audio,vox_celeb_2/id02306/YBNeCRtrNAk/00272
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01216/yuLJBuN5184/00130/real.mp4,vox_celeb_2/id01216/yuLJBuN5184/00130/real.mp4,real.mp4,465314,vox_celeb_2/id01216/yuLJBuN5184/00130/real.mp4,VoxCeleb2/dev/mp4/id01216/yuLJBuN5184/00130.mp4,val,real,,[],[],[],226,145408,,True,True,pcm_s16le,16000.0,1.0,8.96,0,0,0,real,vox_celeb_2/id01216/yuLJBuN5184/00130
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01579/efeyCsDtDfg/00132/real_video_fake_audio.mp4,vox_celeb_2/id01579/efeyCsDtDfg/00132/real_video_fake_audio.mp4,real_video_fake_audio.mp4,391472,vox_celeb_2/id01579/efeyCsDtDfg/00132/real_video_fake_audio.mp4,vox_celeb_2/id01579/efeyCsDtDfg/00132/real.mp4,val,audio_modified,yourtts,"[[0.12, 0.32]]","[[0.12, 0.32]]",[],160,102336,,True,True,pcm_s16le,16000.0,1.0,6.4,1,0,1,real_video_fake_audio,vox_celeb_2/id01579/efeyCsDtDfg/00132
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01098/ck2Nv87sWSk/00252/fake_video_real_audio.mp4,vox_celeb_2/id01098/ck2Nv87sWSk/00252/fake_video_real_audio.mp4,fake_video_real_audio.mp4,292705,vox_celeb_2/id01098/ck2Nv87sWSk/00252/fake_video_real_audio.mp4,vox_celeb_2/id01098/ck2Nv87sWSk/00252/real.mp4,val,visual_modified,,"[[2.58, 2.72]]",[],"[[2.58, 2.72]]",128,81920,Talklip,True,True,pcm_s16le,16000.0,1.0,5.12,1,1,0,fake_video_real_audio,vox_celeb_2/id01098/ck2Nv87sWSk/00252
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id03429/MojKhdqdvK0/00169/real.mp4,vox_celeb_2/id03429/MojKhdqdvK0/00169/real.mp4,real.mp4,827095,vox_celeb_2/id03429/MojKhdqdvK0/00169/real.mp4,VoxCeleb2/dev/mp4/id03429/MojKhdqdvK0/00169.mp4,val,real,,[],[],[],379,242688,,True,True,pcm_s16le,16000.0,1.0,15.104,0,0,0,real,vox_celeb_2/id03429/MojKhdqdvK0/00169
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/ttDM6ZtLUL4/00009/00009_p1.mp4,lrs3/ttDM6ZtLUL4/00009/00009_p1.mp4,00009_p1.mp4,966259,lrs3/ttDM6ZtLUL4/00009/00009_p1.mp4,lrs3/ttDM6ZtLUL4/00009/real.mp4,val,real,,[],[],[],177,312320,,True,True,pcm_s16le,16000.0,1.0,7.04,0,0,0,real,lrs3/ttDM6ZtLUL4/00009
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04103/VGubxmWHxdI/00098/fake_video_real_audio.mp4,vox_celeb_2/id04103/VGubxmWHxdI/00098/fake_video_real_audio.mp4,fake_video_real_audio.mp4,408399,vox_celeb_2/id04103/VGubxmWHxdI/00098/fake_video_real_audio.mp4,vox_celeb_2/id04103/VGubxmWHxdI/00098/real.mp4,val,visual_modified,,"[[3.4, 3.7]]",[],"[[3.4, 3.7]]",173,110592,Talklip,True,True,pcm_s16le,16000.0,1.0,6.912,1,1,0,fake_video_real_audio,vox_celeb_2/id04103/VGubxmWHxdI/00098
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06121/6yqe1rOGtPA/00024/real_video_fake_audio.mp4,vox_celeb_2/id06121/6yqe1rOGtPA/00024/real_video_fake_audio.mp4,real_video_fake_audio.mp4,272700,vox_celeb_2/id06121/6yqe1rOGtPA/00024/real_video_fake_audio.mp4,vox_celeb_2/id06121/6yqe1rOGtPA/00024/real.mp4,val,audio_modified,vits,"[[0.78, 1.08]]","[[0.78, 1.08]]",[],134,86016,,True,True,pcm_s16le,16000.0,1.0,5.248,1,0,1,real_video_fake_audio,vox_celeb_2/id06121/6yqe1rOGtPA/00024
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08937/K4PH5u8_Ijw/00116/fake_video_fake_audio.mp4,vox_celeb_2/id08937/K4PH5u8_Ijw/00116/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,714419,vox_celeb_2/id08937/K4PH5u8_Ijw/00116/fake_video_fake_audio.mp4,vox_celeb_2/id08937/K4PH5u8_Ijw/00116/real.mp4,val,both_modified,vits,"[[0.82, 0.98]]","[[0.82, 0.98]]","[[0.82, 0.98]]",237,152320,Talklip,True,True,pcm_s16le,16000.0,1.0,9.472,1,1,1,fake_video_fake_audio,vox_celeb_2/id08937/K4PH5u8_Ijw/00116
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04034/QZ_-jsYZYAs/00057/real_video_fake_audio.mp4,vox_celeb_2/id04034/QZ_-jsYZYAs/00057/real_video_fake_audio.mp4,real_video_fake_audio.mp4,1467873,vox_celeb_2/id04034/QZ_-jsYZYAs/00057/real_video_fake_audio.mp4,vox_celeb_2/id04034/QZ_-jsYZYAs/00057/real.mp4,val,audio_modified,yourtts,"[[9.24, 9.48], [16.68, 16.94]]","[[9.24, 9.48], [16.68, 16.94]]",[],431,275328,,True,True,pcm_s16le,16000.0,1.0,17.216,1,0,1,real_video_fake_audio,vox_celeb_2/id04034/QZ_-jsYZYAs/00057
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Sx1qkuvUxuI/00023/fake_video_fake_audio_p3.mp4,lrs3/Sx1qkuvUxuI/00023/fake_video_fake_audio_p3.mp4,fake_video_fake_audio_p3.mp4,2003202,lrs3/Sx1qkuvUxuI/00023/fake_video_fake_audio_p3.mp4,,val,both_modified,yourtts,"[[0.529, 1.11], [2.73, 3.07], [3.67, 4.03]]","[[0.529, 1.11], [2.73, 3.07], [3.67, 4.03]]","[[0.529, 1.11], [2.73, 3.07], [3.67, 4.03]]",707,1247232,Talklip,True,True,pcm_s16le,16000.0,1.0,28.16,1,1,1,fake_video_fake_audio,lrs3/Sx1qkuvUxuI/00023
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01509/DOvrTh7eOVQ/00128/real.mp4,vox_celeb_2/id01509/DOvrTh7eOVQ/00128/real.mp4,real.mp4,395405,vox_celeb_2/id01509/DOvrTh7eOVQ/00128/real.mp4,VoxCeleb2/test/mp4/id01509/DOvrTh7eOVQ/00128.mp4,val,real,,[],[],[],193,123904,,True,True,pcm_s16le,16000.0,1.0,7.68,0,0,0,real,vox_celeb_2/id01509/DOvrTh7eOVQ/00128
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05371/wdQdkqZX4KE/00144/real.mp4,vox_celeb_2/id05371/wdQdkqZX4KE/00144/real.mp4,real.mp4,307322,vox_celeb_2/id05371/wdQdkqZX4KE/00144/real.mp4,VoxCeleb2/dev/mp4/id05371/wdQdkqZX4KE/00144.mp4,val,real,,[],[],[],138,89088,,True,True,pcm_s16le,16000.0,1.0,5.504,0,0,0,real,vox_celeb_2/id05371/wdQdkqZX4KE/00144
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id03523/6niyYi2I6eo/00012/fake_video_real_audio.mp4,vox_celeb_2/id03523/6niyYi2I6eo/00012/fake_video_real_audio.mp4,fake_video_real_audio.mp4,529303,vox_celeb_2/id03523/6niyYi2I6eo/00012/fake_video_real_audio.mp4,vox_celeb_2/id03523/6niyYi2I6eo/00012/real.mp4,val,visual_modified,,"[[0.64, 0.84]]",[],"[[0.64, 0.84]]",185,118784,Talklip,True,True,pcm_s16le,16000.0,1.0,7.296,1,1,0,fake_video_real_audio,vox_celeb_2/id03523/6niyYi2I6eo/00012
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id03720/TqFI1nxSvU8/00099/real_video_fake_audio.mp4,vox_celeb_2/id03720/TqFI1nxSvU8/00099/real_video_fake_audio.mp4,real_video_fake_audio.mp4,1110254,vox_celeb_2/id03720/TqFI1nxSvU8/00099/real_video_fake_audio.mp4,vox_celeb_2/id03720/TqFI1nxSvU8/00099/real.mp4,val,audio_modified,yourtts,"[[5.78, 6.14], [12.94, 13.24]]","[[5.78, 6.14], [12.94, 13.24]]",[],382,244672,,True,True,pcm_s16le,16000.0,1.0,15.232,1,0,1,real_video_fake_audio,vox_celeb_2/id03720/TqFI1nxSvU8/00099
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id03623/iYCmq3LnOlk/00156/fake_video_fake_audio.mp4,vox_celeb_2/id03623/iYCmq3LnOlk/00156/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,398900,vox_celeb_2/id03623/iYCmq3LnOlk/00156/fake_video_fake_audio.mp4,vox_celeb_2/id03623/iYCmq3LnOlk/00156/real.mp4,val,both_modified,yourtts,"[[1.14, 1.56]]","[[1.14, 1.56]]","[[1.14, 1.56]]",176,113280,Talklip,True,True,pcm_s16le,16000.0,1.0,7.04,1,1,1,fake_video_fake_audio,vox_celeb_2/id03623/iYCmq3LnOlk/00156
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id07912/LtF68D5igjA/00080/real_video_fake_audio.mp4,vox_celeb_2/id07912/LtF68D5igjA/00080/real_video_fake_audio.mp4,real_video_fake_audio.mp4,541860,vox_celeb_2/id07912/LtF68D5igjA/00080/real_video_fake_audio.mp4,vox_celeb_2/id07912/LtF68D5igjA/00080/real.mp4,val,audio_modified,yourtts,"[[3.22, 3.32]]","[[3.22, 3.32]]",[],218,139648,,True,True,pcm_s16le,16000.0,1.0,8.704,1,0,1,real_video_fake_audio,vox_celeb_2/id07912/LtF68D5igjA/00080
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id00168/0FPaT0dq9CU/00008/real_p1.mp4,vox_celeb_2/id00168/0FPaT0dq9CU/00008/real_p1.mp4,real_p1.mp4,750140,vox_celeb_2/id00168/0FPaT0dq9CU/00008/real_p1.mp4,vox_celeb_2/VoxCeleb2/dev/mp4/id00168/0FPaT0dq9CU/00008.mp4,val,real,,[],[],[],127,81920,,True,True,pcm_s16le,16000.0,1.0,4.992,0,0,0,real,vox_celeb_2/id00168/0FPaT0dq9CU/00008
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id07988/tMycZOp_yyA/00182/real.mp4,vox_celeb_2/id07988/tMycZOp_yyA/00182/real.mp4,real.mp4,425696,vox_celeb_2/id07988/tMycZOp_yyA/00182/real.mp4,VoxCeleb2/dev/mp4/id07988/tMycZOp_yyA/00182.mp4,val,real,,[],[],[],212,136192,,True,True,pcm_s16le,16000.0,1.0,8.448,0,0,0,real,vox_celeb_2/id07988/tMycZOp_yyA/00182
