merge_key,split,path,relative_path,condition,binary_label,visual_fake,audio_fake,visual_positive_rate_default,visual_max,visual_mean,visual_top5_mean,visual_top10_mean,visual_top20_mean,audio_positive_rate_default,audio_max,audio_mean,audio_top5_mean,audio_top10_mean,audio_top20_mean
vox_celeb_2/id03298/qhhqYcQKg8Y/00453/real_p1.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id03298/qhhqYcQKg8Y/00453/real_p1.mp4,vox_celeb_2/id03298/qhhqYcQKg8Y/00453/real_p1.mp4,real,0,0,0,0.59375,0.849400520324707,0.5363060235977173,0.7983891367912292,0.7690170407295227,0.7401565313339233,0.078125,0.5984625816345215,0.3789171576499939,0.5815592408180237,0.5500759482383728,0.5159522294998169
lrs3/S4rBC2lRmY0/00001/00001_p1.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/S4rBC2lRmY0/00001/00001_p1.mp4,lrs3/S4rBC2lRmY0/00001/00001_p1.mp4,real,0,0,0,0.0,0.2932354509830475,0.10224844515323639,0.23285479843616486,0.2126224786043167,0.18588092923164368,0.0,0.4278973639011383,0.2188810110092163,0.3669622540473938,0.3422641456127167,0.31688225269317627
vox_celeb_2/id01681/oazEzpVe76o/00439/real_p1.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01681/oazEzpVe76o/00439/real_p1.mp4,vox_celeb_2/id01681/oazEzpVe76o/00439/real_p1.mp4,real,0,0,0,0.171875,0.8188084363937378,0.3128158748149872,0.7365224957466125,0.6829894185066223,0.6043015718460083,0.03125,0.6385447382926941,0.35729673504829407,0.5277805924415588,0.4987585246562958,0.46997010707855225
vox_celeb_2/id01568/IKVbs_BmOFs/00031/fake_video_real_audio_p1.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01568/IKVbs_BmOFs/00031/fake_video_real_audio_p1.mp4,vox_celeb_2/id01568/IKVbs_BmOFs/00031/fake_video_real_audio_p1.mp4,fake_video_real_audio,1,1,0,0.03125,0.6254637241363525,0.1729954481124878,0.5053637027740479,0.42554691433906555,0.3492357134819031,0.0,0.24321798980236053,0.14936307072639465,0.23576447367668152,0.22673651576042175,0.21364013850688934
vox_celeb_2/id01156/W4-AevXczkA/00128/fake_video_real_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01156/W4-AevXczkA/00128/fake_video_real_audio.mp4,vox_celeb_2/id01156/W4-AevXczkA/00128/fake_video_real_audio.mp4,fake_video_real_audio,1,1,0,0.09375,0.7835503816604614,0.2418336123228073,0.697465181350708,0.6302939653396606,0.5403053164482117,0.0,0.3119856119155884,0.20327764749526978,0.3017551004886627,0.2917800545692444,0.27619874477386475
vox_celeb_2/id05913/y8-0u3vxmIE/00497/real.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05913/y8-0u3vxmIE/00497/real.mp4,vox_celeb_2/id05913/y8-0u3vxmIE/00497/real.mp4,real,0,0,0,0.09375,0.5880473852157593,0.3780387043952942,0.5386133193969727,0.5206897258758545,0.49745211005210876,0.0,0.3983805179595947,0.24956518411636353,0.37645113468170166,0.3579031527042389,0.33079323172569275
vox_celeb_2/id01224/hbpFgUKBaIw/00284/fake_video_fake_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01224/hbpFgUKBaIw/00284/fake_video_fake_audio.mp4,vox_celeb_2/id01224/hbpFgUKBaIw/00284/fake_video_fake_audio.mp4,fake_video_fake_audio,1,1,1,0.078125,0.7028361558914185,0.18105757236480713,0.6285794973373413,0.5343084931373596,0.4086526334285736,0.0,0.4017939865589142,0.21708211302757263,0.3780555725097656,0.3651471734046936,0.33079540729522705
vox_celeb_2/id01008/XP4L7Dfl5yM/00021/fake_video_fake_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01008/XP4L7Dfl5yM/00021/fake_video_fake_audio.mp4,vox_celeb_2/id01008/XP4L7Dfl5yM/00021/fake_video_fake_audio.mp4,fake_video_fake_audio,1,1,1,0.53125,0.8356422185897827,0.4890556037425995,0.7826497554779053,0.7568036913871765,0.7140921354293823,0.0,0.34255126118659973,0.21959246695041656,0.32924652099609375,0.30795222520828247,0.28890687227249146
vox_celeb_2/id02147/Zwaau9mMQ-M/00122/fake_video_real_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02147/Zwaau9mMQ-M/00122/fake_video_real_audio.mp4,vox_celeb_2/id02147/Zwaau9mMQ-M/00122/fake_video_real_audio.mp4,fake_video_real_audio,1,1,0,0.125,0.6272778511047363,0.3332027196884155,0.6066703796386719,0.5706825852394104,0.5213679075241089,0.015625,0.5257043242454529,0.2917739450931549,0.4952581524848938,0.48347505927085876,0.4250968098640442
vox_celeb_2/id05453/ehlhrqSWPbo/00216/fake_video_fake_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05453/ehlhrqSWPbo/00216/fake_video_fake_audio.mp4,vox_celeb_2/id05453/ehlhrqSWPbo/00216/fake_video_fake_audio.mp4,fake_video_fake_audio,1,1,1,0.0,0.4609251022338867,0.09658809751272202,0.30775055289268494,0.23213909566402435,0.18081244826316833,0.0,0.4980127215385437,0.27401411533355713,0.48874250054359436,0.4779961407184601,0.41808825731277466
vox_celeb_2/id01681/FUYXiAN2E9w/00126/fake_video_fake_audio_p1.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01681/FUYXiAN2E9w/00126/fake_video_fake_audio_p1.mp4,vox_celeb_2/id01681/FUYXiAN2E9w/00126/fake_video_fake_audio_p1.mp4,fake_video_fake_audio,1,1,1,0.0,0.43070682883262634,0.13024389743804932,0.34427982568740845,0.31225815415382385,0.2673889398574829,0.0,0.2908473014831543,0.16315391659736633,0.28046977519989014,0.27418360114097595,0.26113131642341614
vox_celeb_2/id01566/Lc0ekS9Pm5U/00086/real.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01566/Lc0ekS9Pm5U/00086/real.mp4,vox_celeb_2/id01566/Lc0ekS9Pm5U/00086/real.mp4,real,0,0,0,0.015625,0.5217661261558533,0.2398093193769455,0.49080485105514526,0.4576055705547333,0.41532808542251587,0.0,0.4305436909198761,0.25554904341697693,0.4154067039489746,0.4018342196941376,0.3709315061569214
vox_celeb_2/id01193/_mO6fXqYEMQ/00286/fake_video_real_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01193/_mO6fXqYEMQ/00286/fake_video_real_audio.mp4,vox_celeb_2/id01193/_mO6fXqYEMQ/00286/fake_video_real_audio.mp4,fake_video_real_audio,1,1,0,0.015625,0.5418636798858643,0.21737533807754517,0.45282745361328125,0.41144102811813354,0.3715727627277374,0.0,0.3937380611896515,0.1677505075931549,0.2973322868347168,0.27876585721969604,0.2598424255847931
vox_celeb_2/id04074/JVrn8x44K-I/00072/fake_video_real_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04074/JVrn8x44K-I/00072/fake_video_real_audio.mp4,vox_celeb_2/id04074/JVrn8x44K-I/00072/fake_video_real_audio.mp4,fake_video_real_audio,1,1,0,0.046875,0.9094675779342651,0.17523518204689026,0.7237037420272827,0.5587700605392456,0.41171517968177795,0.0,0.42221423983573914,0.21169328689575195,0.40102872252464294,0.3821961581707001,0.3540199100971222
vox_celeb_2/id05027/_CkgLEoAdII/00252/fake_video_real_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05027/_CkgLEoAdII/00252/fake_video_real_audio.mp4,vox_celeb_2/id05027/_CkgLEoAdII/00252/fake_video_real_audio.mp4,fake_video_real_audio,1,1,0,0.0,0.24550248682498932,0.04573561251163483,0.13797475397586823,0.1107255145907402,0.08765285462141037,0.0,0.465225487947464,0.2887933850288391,0.40859779715538025,0.3811351954936981,0.35588857531547546
vox_celeb_2/id05027/k-tHUW-JnHo/00295/real.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05027/k-tHUW-JnHo/00295/real.mp4,vox_celeb_2/id05027/k-tHUW-JnHo/00295/real.mp4,real,0,0,0,0.0,0.36374157667160034,0.051271066069602966,0.2114236056804657,0.1661360114812851,0.12631158530712128,0.0,0.31974491477012634,0.20073018968105316,0.309964120388031,0.30209067463874817,0.2847905457019806
lrs3/uWfLwKHSEko/00003/real_video_fake_audio_p1.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/uWfLwKHSEko/00003/real_video_fake_audio_p1.mp4,lrs3/uWfLwKHSEko/00003/real_video_fake_audio_p1.mp4,real_video_fake_audio,1,0,1,0.0625,0.6284542083740234,0.21956877410411835,0.5982467532157898,0.5488325357437134,0.46795040369033813,0.0,0.4487774968147278,0.2615978717803955,0.41373658180236816,0.3964737057685852,0.37025120854377747
lrs3/W3SRjJtd6Eo/00020/fake_video_real_audio_p2.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/W3SRjJtd6Eo/00020/fake_video_real_audio_p2.mp4,lrs3/W3SRjJtd6Eo/00020/fake_video_real_audio_p2.mp4,fake_video_real_audio,1,1,0,0.0,0.47921222448349,0.15070946514606476,0.364429771900177,0.31910958886146545,0.27222687005996704,0.0,0.49522697925567627,0.318912148475647,0.47500139474868774,0.465592622756958,0.44393661618232727
vox_celeb_2/id06393/3aKR_VO9bLM/00001/real_p1.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06393/3aKR_VO9bLM/00001/real_p1.mp4,vox_celeb_2/id06393/3aKR_VO9bLM/00001/real_p1.mp4,real,0,0,0,0.328125,0.8952511548995972,0.46612197160720825,0.8130702376365662,0.7795244455337524,0.6969279050827026,0.0,0.28520113229751587,0.1208309605717659,0.24489925801753998,0.21611717343330383,0.18728038668632507
vox_celeb_2/id06930/V4h0LNd0pTw/00013/fake_video_real_audio_p1.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06930/V4h0LNd0pTw/00013/fake_video_real_audio_p1.mp4,vox_celeb_2/id06930/V4h0LNd0pTw/00013/fake_video_real_audio_p1.mp4,fake_video_real_audio,1,1,0,0.0,0.42386212944984436,0.17216086387634277,0.3924209177494049,0.357103556394577,0.3077804446220398,0.0,0.3099958300590515,0.18078911304473877,0.29310643672943115,0.2747759222984314,0.25383177399635315
vox_celeb_2/id01315/Mx9LYZxydPY/00127/real.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01315/Mx9LYZxydPY/00127/real.mp4,vox_celeb_2/id01315/Mx9LYZxydPY/00127/real.mp4,real,0,0,0,0.0,0.4075849950313568,0.17442212998867035,0.3780362606048584,0.3511207699775696,0.3113245666027069,0.0,0.3359891176223755,0.24274304509162903,0.32894614338874817,0.3233482241630554,0.3120787739753723
lrs3/bGBamfWasNQ/00016/00016_p2.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/bGBamfWasNQ/00016/00016_p2.mp4,lrs3/bGBamfWasNQ/00016/00016_p2.mp4,real,0,0,0,0.0,0.4956759810447693,0.17962110042572021,0.4501999020576477,0.41279760003089905,0.3576725721359253,0.109375,0.7028035521507263,0.2723587155342102,0.6594898700714111,0.6174023747444153,0.5323461294174194
vox_celeb_2/id02306/WFLlXFx9gZg/00225/real_p1.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02306/WFLlXFx9gZg/00225/real_p1.mp4,vox_celeb_2/id02306/WFLlXFx9gZg/00225/real_p1.mp4,real,0,0,0,0.1875,0.6721013188362122,0.2898797392845154,0.6626337766647339,0.6501002907752991,0.6111599206924438,0.0,0.3106125593185425,0.13018518686294556,0.29058122634887695,0.27728548645973206,0.24863535165786743
vox_celeb_2/id00168/7RBk8ybLJ5E/00087/real_p1.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id00168/7RBk8ybLJ5E/00087/real_p1.mp4,vox_celeb_2/id00168/7RBk8ybLJ5E/00087/real_p1.mp4,real,0,0,0,0.0,0.42334482073783875,0.11676093935966492,0.3909868001937866,0.3506196439266205,0.27481886744499207,0.015625,0.5045875906944275,0.3418145179748535,0.4782223105430603,0.4655160903930664,0.44015127420425415
vox_celeb_2/id03249/rMr3X_60h_Q/00048/real_video_fake_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id03249/rMr3X_60h_Q/00048/real_video_fake_audio.mp4,vox_celeb_2/id03249/rMr3X_60h_Q/00048/real_video_fake_audio.mp4,real_video_fake_audio,1,0,1,0.0,0.1743478924036026,0.08578038960695267,0.1656813770532608,0.1535082310438156,0.13986122608184814,0.0,0.2775470018386841,0.1931694746017456,0.2761518061161041,0.2697528302669525,0.25767436623573303
vox_celeb_2/id06468/EKx58uBimbg/00015/fake_video_fake_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06468/EKx58uBimbg/00015/fake_video_fake_audio.mp4,vox_celeb_2/id06468/EKx58uBimbg/00015/fake_video_fake_audio.mp4,fake_video_fake_audio,1,1,1,0.0,0.4269604980945587,0.03742095082998276,0.277726411819458,0.18582917749881744,0.12138398736715317,0.046875,0.5549026131629944,0.2755383849143982,0.522496223449707,0.4934319853782654,0.44170382618904114
vox_celeb_2/id02760/6WyqcNbMqM4/00078/real_p1.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02760/6WyqcNbMqM4/00078/real_p1.mp4,vox_celeb_2/id02760/6WyqcNbMqM4/00078/real_p1.mp4,real,0,0,0,0.5,0.9255755543708801,0.5025950074195862,0.904975950717926,0.8937644958496094,0.8696781396865845,0.0,0.3615182042121887,0.17004802823066711,0.3272417485713959,0.3065895438194275,0.2860299050807953
vox_celeb_2/id04173/phcukNm_soU/00065/real.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04173/phcukNm_soU/00065/real.mp4,vox_celeb_2/id04173/phcukNm_soU/00065/real.mp4,real,0,0,0,0.0,0.31712374091148376,0.0956256166100502,0.2272738814353943,0.19938603043556213,0.17421285808086395,0.0,0.48061323165893555,0.26626288890838623,0.42486923933029175,0.4016812741756439,0.3742425739765167
lrs3/VNGFep6rncY/00008/00008_p1.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/VNGFep6rncY/00008/00008_p1.mp4,lrs3/VNGFep6rncY/00008/00008_p1.mp4,real,0,0,0,0.015625,0.6849384307861328,0.17568328976631165,0.5076531171798706,0.43349358439445496,0.3593859076499939,0.0,0.3148998022079468,0.1506478190422058,0.2849951684474945,0.2648021876811981,0.24242986738681793
vox_celeb_2/id03199/Gu1PRb3meeM/00144/real.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id03199/Gu1PRb3meeM/00144/real.mp4,vox_celeb_2/id03199/Gu1PRb3meeM/00144/real.mp4,real,0,0,0,0.015625,0.5446680784225464,0.22117507457733154,0.47353729605674744,0.4367583394050598,0.3960497975349426,0.0,0.3487878739833832,0.2097996175289154,0.313279926776886,0.29640793800354004,0.2807198166847229
vox_celeb_2/id08529/_DLn4ttrT0c/00213/real.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08529/_DLn4ttrT0c/00213/real.mp4,vox_celeb_2/id08529/_DLn4ttrT0c/00213/real.mp4,real,0,0,0,0.0,0.06748003512620926,0.03931665048003197,0.06604858487844467,0.062301646918058395,0.05759546905755997,0.0,0.42073342204093933,0.2678227424621582,0.413036048412323,0.3993540406227112,0.3643193542957306
vox_celeb_2/id01881/9tHV0h0r9IM/00011/real.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01881/9tHV0h0r9IM/00011/real.mp4,vox_celeb_2/id01881/9tHV0h0r9IM/00011/real.mp4,real,0,0,0,0.0,0.1737099140882492,0.05709771811962128,0.16581618785858154,0.1575850546360016,0.13484877347946167,0.0,0.3222062587738037,0.15369358658790588,0.2852139174938202,0.2706367075443268,0.24689927697181702
vox_celeb_2/id01960/LbXA_MMzRSE/00160/real.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01960/LbXA_MMzRSE/00160/real.mp4,vox_celeb_2/id01960/LbXA_MMzRSE/00160/real.mp4,real,0,0,0,0.0,0.18526284396648407,0.04387066140770912,0.13642573356628418,0.11071891337633133,0.08974858373403549,0.0,0.45892632007598877,0.20429053902626038,0.4341549277305603,0.3982371687889099,0.3459545373916626
vox_celeb_2/id02739/hB9WLbDvtfc/00417/fake_video_fake_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02739/hB9WLbDvtfc/00417/fake_video_fake_audio.mp4,vox_celeb_2/id02739/hB9WLbDvtfc/00417/fake_video_fake_audio.mp4,fake_video_fake_audio,1,1,1,0.015625,0.5639135241508484,0.1944851279258728,0.4637203812599182,0.4202745258808136,0.36245229840278625,0.0,0.2549942135810852,0.18092691898345947,0.24469229578971863,0.23939338326454163,0.23086483776569366
vox_celeb_2/id04730/K3y8FZM52MQ/00101/fake_video_real_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04730/K3y8FZM52MQ/00101/fake_video_real_audio.mp4,vox_celeb_2/id04730/K3y8FZM52MQ/00101/fake_video_real_audio.mp4,fake_video_real_audio,1,1,0,0.0625,0.6540400385856628,0.23029613494873047,0.5568937063217163,0.5130026936531067,0.43836498260498047,0.0,0.46291249990463257,0.2293865978717804,0.4281357228755951,0.4154006540775299,0.39612066745758057
vox_celeb_2/id08731/oV3yhiKgpe4/00109/fake_video_real_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08731/oV3yhiKgpe4/00109/fake_video_real_audio.mp4,vox_celeb_2/id08731/oV3yhiKgpe4/00109/fake_video_real_audio.mp4,fake_video_real_audio,1,1,0,0.03125,0.5693496465682983,0.17541077733039856,0.46804726123809814,0.36842650175094604,0.2966214418411255,0.0,0.3605106770992279,0.22754870355129242,0.33732637763023376,0.3190544545650482,0.2939608693122864
vox_celeb_2/id06792/ecow6I50kZI/00373/real.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06792/ecow6I50kZI/00373/real.mp4,vox_celeb_2/id06792/ecow6I50kZI/00373/real.mp4,real,0,0,0,0.0,0.02147730439901352,0.011127592995762825,0.02080598473548889,0.02017170749604702,0.018925240263342857,0.0,0.3920956254005432,0.2289848029613495,0.37068790197372437,0.3569173216819763,0.3274249732494354
vox_celeb_2/id07418/b3NgNZuuaSU/00320/fake_video_fake_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id07418/b3NgNZuuaSU/00320/fake_video_fake_audio.mp4,vox_celeb_2/id07418/b3NgNZuuaSU/00320/fake_video_fake_audio.mp4,fake_video_fake_audio,1,1,1,0.03125,0.5024576187133789,0.19493788480758667,0.4604440927505493,0.43398404121398926,0.39382636547088623,0.1875,0.691525399684906,0.3371291756629944,0.6765666007995605,0.6463244557380676,0.5931101441383362
vox_celeb_2/id04823/N-dBTe8-h_A/00184/fake_video_real_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04823/N-dBTe8-h_A/00184/fake_video_real_audio.mp4,vox_celeb_2/id04823/N-dBTe8-h_A/00184/fake_video_real_audio.mp4,fake_video_real_audio,1,1,0,0.0,0.363153338432312,0.058911725878715515,0.2916902005672455,0.2211306393146515,0.14875787496566772,0.0,0.42864856123924255,0.2129564881324768,0.4156664311885834,0.3857421278953552,0.3413861393928528
vox_celeb_2/id00422/W9hq0TcMhaY/00049/real_p1.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id00422/W9hq0TcMhaY/00049/real_p1.mp4,vox_celeb_2/id00422/W9hq0TcMhaY/00049/real_p1.mp4,real,0,0,0,0.0,0.40297213196754456,0.12261855602264404,0.3645189702510834,0.34089311957359314,0.3046824336051941,0.0,0.3872693181037903,0.2420634925365448,0.3800349235534668,0.3697669804096222,0.34317857027053833
vox_celeb_2/id06717/qDxgwUw73Ew/00373/real.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06717/qDxgwUw73Ew/00373/real.mp4,vox_celeb_2/id06717/qDxgwUw73Ew/00373/real.mp4,real,0,0,0,0.0,0.09058510512113571,0.04536411911249161,0.07236583530902863,0.06794480979442596,0.06304606795310974,0.0,0.3292311429977417,0.19613683223724365,0.3111295700073242,0.29039525985717773,0.26817381381988525
lrs3/W3SRjJtd6Eo/00022/fake_video_real_audio_p2.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/W3SRjJtd6Eo/00022/fake_video_real_audio_p2.mp4,lrs3/W3SRjJtd6Eo/00022/fake_video_real_audio_p2.mp4,fake_video_real_audio,1,1,0,0.0,0.43628624081611633,0.12637831270694733,0.3913326561450958,0.33987054228782654,0.2706678509712219,0.140625,0.6421273350715637,0.3799232244491577,0.6019258499145508,0.5778775811195374,0.5416772365570068
vox_celeb_2/id04344/sXBaEQSQdhM/00058/real_video_fake_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04344/sXBaEQSQdhM/00058/real_video_fake_audio.mp4,vox_celeb_2/id04344/sXBaEQSQdhM/00058/real_video_fake_audio.mp4,real_video_fake_audio,1,0,1,0.0,0.42909491062164307,0.16047000885009766,0.39480650424957275,0.34692472219467163,0.2938492000102997,0.0,0.342448353767395,0.20611339807510376,0.3279167413711548,0.31891971826553345,0.3045289218425751
vox_celeb_2/id06809/1Zue-OIrsjM/00002/real_p1.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06809/1Zue-OIrsjM/00002/real_p1.mp4,vox_celeb_2/id06809/1Zue-OIrsjM/00002/real_p1.mp4,real,0,0,0,0.0,0.49121975898742676,0.21380266547203064,0.43791571259498596,0.41747310757637024,0.3850150406360626,0.0,0.37924087047576904,0.21178767085075378,0.3677312731742859,0.351505845785141,0.32218679785728455
vox_celeb_2/id03215/S2IXC_5vtRY/00155/fake_video_real_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id03215/S2IXC_5vtRY/00155/fake_video_real_audio.mp4,vox_celeb_2/id03215/S2IXC_5vtRY/00155/fake_video_real_audio.mp4,fake_video_real_audio,1,1,0,0.046875,0.7942184209823608,0.2466232180595398,0.5962539315223694,0.5392290353775024,0.46756547689437866,0.0,0.45700448751449585,0.17726360261440277,0.3912687301635742,0.33891770243644714,0.29022786021232605
vox_celeb_2/id04108/nrtB0CRmuPQ/00414/real.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04108/nrtB0CRmuPQ/00414/real.mp4,vox_celeb_2/id04108/nrtB0CRmuPQ/00414/real.mp4,real,0,0,0,0.0,0.31543460488319397,0.16509513556957245,0.2934049963951111,0.2822180390357971,0.25956016778945923,0.0,0.33849939703941345,0.20822054147720337,0.3092023432254791,0.28445854783058167,0.2650098204612732
vox_celeb_2/id01857/6Rf85XYO7KI/00066/real.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01857/6Rf85XYO7KI/00066/real.mp4,vox_celeb_2/id01857/6Rf85XYO7KI/00066/real.mp4,real,0,0,0,0.0,0.16052505373954773,0.039808183908462524,0.11323776096105576,0.09341303259134293,0.07633490115404129,0.046875,0.5918142199516296,0.2947927713394165,0.5605025291442871,0.522515594959259,0.470735102891922
vox_celeb_2/id01648/vTG1kcsFH3Y/00418/fake_video_real_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01648/vTG1kcsFH3Y/00418/fake_video_real_audio.mp4,vox_celeb_2/id01648/vTG1kcsFH3Y/00418/fake_video_real_audio.mp4,fake_video_real_audio,1,1,0,0.046875,0.6920834183692932,0.3012123107910156,0.6327374577522278,0.5534661412239075,0.4862386882305145,0.0,0.39329245686531067,0.12304648756980896,0.3162299394607544,0.27658799290657043,0.24464315176010132
lrs3/ty5QtslaAHM/00011/real.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/ty5QtslaAHM/00011/real.mp4,lrs3/ty5QtslaAHM/00011/real.mp4,real,0,0,0,0.28125,0.8047487735748291,0.404931902885437,0.743747353553772,0.7056664824485779,0.6522674560546875,0.03125,0.546714723110199,0.279925137758255,0.49590373039245605,0.4633863866329193,0.40145647525787354
vox_celeb_2/id08348/OcKLIvvHELQ/00183/real_video_fake_audio_p1.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08348/OcKLIvvHELQ/00183/real_video_fake_audio_p1.mp4,vox_celeb_2/id08348/OcKLIvvHELQ/00183/real_video_fake_audio_p1.mp4,real_video_fake_audio,1,0,1,0.0,0.3712802529335022,0.18858256936073303,0.33398234844207764,0.3161988854408264,0.2847795784473419,0.015625,0.5260165929794312,0.22835679352283478,0.41476571559906006,0.37265661358833313,0.33647963404655457
vox_celeb_2/id06948/joK8MrN1SSk/00321/fake_video_fake_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06948/joK8MrN1SSk/00321/fake_video_fake_audio.mp4,vox_celeb_2/id06948/joK8MrN1SSk/00321/fake_video_fake_audio.mp4,fake_video_fake_audio,1,1,1,0.0,0.20719768106937408,0.06500928103923798,0.17500969767570496,0.1559676080942154,0.13333775103092194,0.0,0.4391958713531494,0.18609049916267395,0.41326987743377686,0.38050946593284607,0.33644601702690125
vox_celeb_2/id08154/IZgbMlzzcmI/00011/real_video_fake_audio.mp4,train,/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08154/IZgbMlzzcmI/00011/real_video_fake_audio.mp4,vox_celeb_2/id08154/IZgbMlzzcmI/00011/real_video_fake_audio.mp4,real_video_fake_audio,1,0,1,0.0,0.27737411856651306,0.08109530806541443,0.23883655667304993,0.20480959117412567,0.17152239382266998,0.03125,0.5613555908203125,0.27077192068099976,0.5041434168815613,0.46248531341552734,0.409108430147171
