path,relative_path,filename,file_size_bytes,file,original,split,modify_type,audio_model,fake_segments,audio_fake_segments,visual_fake_segments,video_frames,audio_frames,video_model,has_audio_stream,audio_decodable,audio_codec,sample_rate,channels,audio_duration,binary_label,visual_fake,audio_fake,condition
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01434/rueLv-IGKMk/00175/real_video_fake_audio.mp4,vox_celeb_2/id01434/rueLv-IGKMk/00175/real_video_fake_audio.mp4,real_video_fake_audio.mp4,413185,vox_celeb_2/id01434/rueLv-IGKMk/00175/real_video_fake_audio.mp4,vox_celeb_2/id01434/rueLv-IGKMk/00175/real.mp4,val,audio_modified,yourtts,"[[1.14, 1.26]]","[[1.14, 1.26]]",[],185,118848,,True,True,pcm_s16le,16000.0,1.0,7.296,1,0,1,real_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id00422/hzqUko5bmI8/00069/fake_video_fake_audio_p1.mp4,vox_celeb_2/id00422/hzqUko5bmI8/00069/fake_video_fake_audio_p1.mp4,fake_video_fake_audio_p1.mp4,514093,vox_celeb_2/id00422/hzqUko5bmI8/00069/fake_video_fake_audio_p1.mp4,vox_celeb_2/id00422/hzqUko5bmI8/00069/real.mp4,val,both_modified,yourtts,"[[0.42, 0.62]]","[[0.42, 0.62]]","[[0.42, 0.62]]",132,84608,Talklip,True,True,pcm_s16le,16000.0,1.0,5.294188,1,1,1,fake_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06121/jWVE4aZMcoQ/00400/real.mp4,vox_celeb_2/id06121/jWVE4aZMcoQ/00400/real.mp4,real.mp4,384936,vox_celeb_2/id06121/jWVE4aZMcoQ/00400/real.mp4,VoxCeleb2/dev/mp4/id06121/jWVE4aZMcoQ/00400.mp4,val,real,,[],[],[],191,122880,,True,True,pcm_s16le,16000.0,1.0,7.552,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01106/R0NC1aAEl4w/00154/fake_video_fake_audio.mp4,vox_celeb_2/id01106/R0NC1aAEl4w/00154/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,342620,vox_celeb_2/id01106/R0NC1aAEl4w/00154/fake_video_fake_audio.mp4,vox_celeb_2/id01106/R0NC1aAEl4w/00154/real.mp4,val,both_modified,vits,"[[0.88, 1.26]]","[[0.88, 1.26]]","[[0.88, 1.26]]",125,80256,Talklip,True,True,pcm_s16le,16000.0,1.0,4.992,1,1,1,fake_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04232/3z51aoUNPjA/00028/fake_video_fake_audio.mp4,vox_celeb_2/id04232/3z51aoUNPjA/00028/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,342666,vox_celeb_2/id04232/3z51aoUNPjA/00028/fake_video_fake_audio.mp4,vox_celeb_2/id04232/3z51aoUNPjA/00028/real.mp4,val,both_modified,vits,"[[0.78, 0.92]]","[[0.78, 0.92]]","[[0.78, 0.92]]",128,82688,Talklip,True,True,pcm_s16le,16000.0,1.0,5.12,1,1,1,fake_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id07164/xEHWiZSq1f4/00463/real.mp4,vox_celeb_2/id07164/xEHWiZSq1f4/00463/real.mp4,real.mp4,255341,vox_celeb_2/id07164/xEHWiZSq1f4/00463/real.mp4,VoxCeleb2//dev/mp4/id07164/xEHWiZSq1f4/00463.mp4,val,real,,[],[],[],134,86016,,True,True,pcm_s16le,16000.0,1.0,5.248,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08348/OxhH35KrfEU/00187/real_video_fake_audio_p1.mp4,vox_celeb_2/id08348/OxhH35KrfEU/00187/real_video_fake_audio_p1.mp4,real_video_fake_audio_p1.mp4,361151,vox_celeb_2/id08348/OxhH35KrfEU/00187/real_video_fake_audio_p1.mp4,vox_celeb_2/id08348/OxhH35KrfEU/00187/real.mp4,val,audio_modified,vits_word,"[[1.38, 1.81]]","[[1.38, 1.81]]",[],144,91994,,True,True,pcm_s16le,16000.0,1.0,5.76,1,0,1,real_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04031/epx9D-0Nrd4/00309/real.mp4,vox_celeb_2/id04031/epx9D-0Nrd4/00309/real.mp4,real.mp4,282759,vox_celeb_2/id04031/epx9D-0Nrd4/00309/real.mp4,VoxCeleb2/dev/mp4/id04031/epx9D-0Nrd4/00309.mp4,val,real,,[],[],[],132,84992,,True,True,pcm_s16le,16000.0,1.0,5.248,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02053/LB66n9twSMY/00163/fake_video_real_audio.mp4,vox_celeb_2/id02053/LB66n9twSMY/00163/fake_video_real_audio.mp4,fake_video_real_audio.mp4,500925,vox_celeb_2/id02053/LB66n9twSMY/00163/fake_video_real_audio.mp4,vox_celeb_2/id02053/LB66n9twSMY/00163/real.mp4,val,visual_modified,,"[[3.2, 3.9]]",[],"[[3.2, 3.9]]",221,141312,Talklip,True,True,pcm_s16le,16000.0,1.0,8.832,1,1,0,fake_video_real_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04320/vE7-JhOAfyo/00403/real_video_fake_audio.mp4,vox_celeb_2/id04320/vE7-JhOAfyo/00403/real_video_fake_audio.mp4,real_video_fake_audio.mp4,1186519,vox_celeb_2/id04320/vE7-JhOAfyo/00403/real_video_fake_audio.mp4,vox_celeb_2/id04320/vE7-JhOAfyo/00403/real.mp4,val,audio_modified,vits,"[[5.44, 5.6], [10.94, 11.28]]","[[5.44, 5.6], [10.94, 11.28]]",[],459,293056,,True,True,pcm_s16le,16000.0,1.0,18.304,1,0,1,real_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05664/gq28BieXlnA/00380/real_video_fake_audio.mp4,vox_celeb_2/id05664/gq28BieXlnA/00380/real_video_fake_audio.mp4,real_video_fake_audio.mp4,536509,vox_celeb_2/id05664/gq28BieXlnA/00380/real_video_fake_audio.mp4,vox_celeb_2/id05664/gq28BieXlnA/00380/real.mp4,val,audio_modified,vits,"[[1.04, 1.44]]","[[1.04, 1.44]]",[],237,152256,,True,True,pcm_s16le,16000.0,1.0,9.472,1,0,1,real_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08546/TGhb4vpnKjQ/00220/fake_video_real_audio.mp4,vox_celeb_2/id08546/TGhb4vpnKjQ/00220/fake_video_real_audio.mp4,fake_video_real_audio.mp4,377803,vox_celeb_2/id08546/TGhb4vpnKjQ/00220/fake_video_real_audio.mp4,vox_celeb_2/id08546/TGhb4vpnKjQ/00220/real.mp4,val,visual_modified,,"[[0.68, 1.16]]",[],"[[0.68, 1.16]]",140,89088,Talklip,True,True,pcm_s16le,16000.0,1.0,5.568,1,1,0,fake_video_real_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/uYyvbgINZkQ/00027/real.mp4,lrs3/uYyvbgINZkQ/00027/real.mp4,real.mp4,542501,lrs3/uYyvbgINZkQ/00027/real.mp4,lrs3/uYyvbgINZkQ/00027/real.mp4,val,real,,[],[],[],141,91136,,True,True,pcm_s16le,16000.0,1.0,5.632,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01450/HRuIRH9isZY/00045/real_p1.mp4,vox_celeb_2/id01450/HRuIRH9isZY/00045/real_p1.mp4,real_p1.mp4,893111,vox_celeb_2/id01450/HRuIRH9isZY/00045/real_p1.mp4,vox_celeb_2/VoxCeleb2/dev/mp4/id01450/HRuIRH9isZY/00045.mp4,val,real,,[],[],[],320,204800,,True,True,pcm_s16le,16000.0,1.0,12.8,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/ooUqOwhS2LE/00001/00001_p2.mp4,lrs3/ooUqOwhS2LE/00001/00001_p2.mp4,00001_p2.mp4,403533,lrs3/ooUqOwhS2LE/00001/00001_p2.mp4,,val,real,,[],[],[],119,209920,,True,True,pcm_s16le,16000.0,1.0,4.736,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id07974/JkoSb0mIHXc/00153/real.mp4,vox_celeb_2/id07974/JkoSb0mIHXc/00153/real.mp4,real.mp4,815250,vox_celeb_2/id07974/JkoSb0mIHXc/00153/real.mp4,VoxCeleb2//dev/mp4/id07974/JkoSb0mIHXc/00153.mp4,val,real,,[],[],[],359,230400,,True,True,pcm_s16le,16000.0,1.0,14.336,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05913/2n1m8uGZKcU/00029/fake_video_fake_audio.mp4,vox_celeb_2/id05913/2n1m8uGZKcU/00029/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,1176822,vox_celeb_2/id05913/2n1m8uGZKcU/00029/fake_video_fake_audio.mp4,vox_celeb_2/id05913/2n1m8uGZKcU/00029/real.mp4,val,both_modified,vits,"[[0.68, 1.0], [9.22, 9.38], [12.38, 12.74]]","[[0.68, 1.0], [9.22, 9.38], [12.38, 12.74]]","[[0.68, 1.0], [9.22, 9.38], [12.38, 12.74]]",541,346816,Talklip,True,True,pcm_s16le,16000.0,1.0,21.632,1,1,1,fake_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05812/lbU5dWTbdBU/00021/real.mp4,vox_celeb_2/id05812/lbU5dWTbdBU/00021/real.mp4,real.mp4,287898,vox_celeb_2/id05812/lbU5dWTbdBU/00021/real.mp4,VoxCeleb2/dev/mp4/id05812/lbU5dWTbdBU/00021.mp4,val,real,,[],[],[],143,92160,,True,True,pcm_s16le,16000.0,1.0,5.632,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01387/4X2LY7cGKOs/00073/fake_video_fake_audio.mp4,vox_celeb_2/id01387/4X2LY7cGKOs/00073/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,404716,vox_celeb_2/id01387/4X2LY7cGKOs/00073/fake_video_fake_audio.mp4,vox_celeb_2/id01387/4X2LY7cGKOs/00073/real.mp4,val,both_modified,vits,"[[2.44, 2.7]]","[[2.44, 2.7]]","[[2.44, 2.7]]",179,114240,Talklip,True,True,pcm_s16le,16000.0,1.0,7.04,1,1,1,fake_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05893/YKqtYXr__Vc/00286/real_video_fake_audio.mp4,vox_celeb_2/id05893/YKqtYXr__Vc/00286/real_video_fake_audio.mp4,real_video_fake_audio.mp4,683801,vox_celeb_2/id05893/YKqtYXr__Vc/00286/real_video_fake_audio.mp4,vox_celeb_2/id05893/YKqtYXr__Vc/00286/real.mp4,val,audio_modified,vits,"[[0.72, 1.34], [7.3, 7.6]]","[[0.72, 1.34], [7.3, 7.6]]",[],252,160768,,True,True,pcm_s16le,16000.0,1.0,10.048,1,0,1,real_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id03537/ehBqkBBC354/00054/real_video_fake_audio.mp4,vox_celeb_2/id03537/ehBqkBBC354/00054/real_video_fake_audio.mp4,real_video_fake_audio.mp4,312037,vox_celeb_2/id03537/ehBqkBBC354/00054/real_video_fake_audio.mp4,vox_celeb_2/id03537/ehBqkBBC354/00054/real.mp4,val,audio_modified,yourtts,"[[3.32, 3.72]]","[[3.32, 3.72]]",[],139,88960,,True,True,pcm_s16le,16000.0,1.0,5.504,1,0,1,real_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04225/8G-1331TBHg/00050/fake_video_fake_audio.mp4,vox_celeb_2/id04225/8G-1331TBHg/00050/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,495962,vox_celeb_2/id04225/8G-1331TBHg/00050/fake_video_fake_audio.mp4,vox_celeb_2/id04225/8G-1331TBHg/00050/real.mp4,val,both_modified,yourtts,"[[1.8, 1.98]]","[[1.8, 1.98]]","[[1.8, 1.98]]",203,130368,Talklip,True,True,pcm_s16le,16000.0,1.0,8.064,1,1,1,fake_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02306/nLaCWWSFvmg/00435/real_p1.mp4,vox_celeb_2/id02306/nLaCWWSFvmg/00435/real_p1.mp4,real_p1.mp4,808538,vox_celeb_2/id02306/nLaCWWSFvmg/00435/real_p1.mp4,vox_celeb_2/VoxCeleb2/dev/mp4/id02306/nLaCWWSFvmg/00435.mp4,val,real,,[],[],[],147,94208,,True,True,pcm_s16le,16000.0,1.0,5.76,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id00168/Ma4yG80N0rQ/00176/fake_video_real_audio_p1.mp4,vox_celeb_2/id00168/Ma4yG80N0rQ/00176/fake_video_real_audio_p1.mp4,fake_video_real_audio_p1.mp4,813723,vox_celeb_2/id00168/Ma4yG80N0rQ/00176/fake_video_real_audio_p1.mp4,vox_celeb_2/id00168/Ma4yG80N0rQ/00176/real.mp4,val,visual_modified,,"[[2.14, 2.6], [3.5, 3.8]]",[],"[[2.14, 2.6], [3.5, 3.8]]",266,171008,Talklip,True,True,pcm_s16le,16000.0,1.0,10.704438,1,1,0,fake_video_real_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04084/u_oerEIOuNo/00066/real.mp4,vox_celeb_2/id04084/u_oerEIOuNo/00066/real.mp4,real.mp4,278636,vox_celeb_2/id04084/u_oerEIOuNo/00066/real.mp4,VoxCeleb2/dev/mp4/id04084/u_oerEIOuNo/00066.mp4,val,real,,[],[],[],148,95232,,True,True,pcm_s16le,16000.0,1.0,5.888,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00009/00009_p3.mp4,lrs3/NI0yARyFoIM/00009/00009_p3.mp4,00009_p3.mp4,2256557,lrs3/NI0yARyFoIM/00009/00009_p3.mp4,,val,real,,[],[],[],661,1166336,,True,True,pcm_s16le,16000.0,1.0,26.368,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06809/N_0RDxLfw_o/00048/real_p1.mp4,vox_celeb_2/id06809/N_0RDxLfw_o/00048/real_p1.mp4,real_p1.mp4,463307,vox_celeb_2/id06809/N_0RDxLfw_o/00048/real_p1.mp4,vox_celeb_2/VoxCeleb2/dev/mp4/id06809/N_0RDxLfw_o/00048.mp4,val,real,,[],[],[],178,114688,,True,True,pcm_s16le,16000.0,1.0,7.04,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06953/j_Umx2hyWzs/00143/fake_video_fake_audio.mp4,vox_celeb_2/id06953/j_Umx2hyWzs/00143/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,407954,vox_celeb_2/id06953/j_Umx2hyWzs/00143/fake_video_fake_audio.mp4,vox_celeb_2/id06953/j_Umx2hyWzs/00143/real.mp4,val,both_modified,yourtts_word,"[[5.02, 5.66]]","[[5.02, 5.66]]","[[5.02, 5.66]]",141,90944,Talklip,True,True,pcm_s16le,16000.0,1.0,5.632,1,1,1,fake_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id00570/74fCMq2fOjI/00010/real_p1.mp4,vox_celeb_2/id00570/74fCMq2fOjI/00010/real_p1.mp4,real_p1.mp4,758781,vox_celeb_2/id00570/74fCMq2fOjI/00010/real_p1.mp4,vox_celeb_2/VoxCeleb2/dev/mp4/id00570/74fCMq2fOjI/00010.mp4,val,real,,[],[],[],192,122880,,True,True,pcm_s16le,16000.0,1.0,7.68,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02306/VxuGwkYtS00/00206/real_video_fake_audio_p1.mp4,vox_celeb_2/id02306/VxuGwkYtS00/00206/real_video_fake_audio_p1.mp4,real_video_fake_audio_p1.mp4,487958,vox_celeb_2/id02306/VxuGwkYtS00/00206/real_video_fake_audio_p1.mp4,vox_celeb_2/id02306/VxuGwkYtS00/00206/real.mp4,val,audio_modified,vits,"[[1.22, 1.34]]","[[1.22, 1.34]]",[],150,96448,,True,True,pcm_s16le,16000.0,1.0,6.03725,1,0,1,real_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02583/1MigzNGxFok/00006/fake_video_fake_audio.mp4,vox_celeb_2/id02583/1MigzNGxFok/00006/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,546813,vox_celeb_2/id02583/1MigzNGxFok/00006/fake_video_fake_audio.mp4,vox_celeb_2/id02583/1MigzNGxFok/00006/real.mp4,val,both_modified,yourtts,"[[0.16, 0.38]]","[[0.16, 0.38]]","[[0.16, 0.38]]",166,105728,Talklip,True,True,pcm_s16le,16000.0,1.0,6.528,1,1,1,fake_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02306/PAKzJB_P3YY/00128/real_p1.mp4,vox_celeb_2/id02306/PAKzJB_P3YY/00128/real_p1.mp4,real_p1.mp4,431116,vox_celeb_2/id02306/PAKzJB_P3YY/00128/real_p1.mp4,vox_celeb_2/VoxCeleb2/dev/mp4/id02306/PAKzJB_P3YY/00128.mp4,val,real,,[],[],[],128,81920,,True,True,pcm_s16le,16000.0,1.0,5.12,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/kiUnJ1d8vvw/00004/00004_p2.mp4,lrs3/kiUnJ1d8vvw/00004/00004_p2.mp4,00004_p2.mp4,705667,lrs3/kiUnJ1d8vvw/00004/00004_p2.mp4,,val,real,,[],[],[],161,284672,,True,True,pcm_s16le,16000.0,1.0,6.4,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05093/CsrkpxQP2ag/00044/real_p1.mp4,vox_celeb_2/id05093/CsrkpxQP2ag/00044/real_p1.mp4,real_p1.mp4,1098333,vox_celeb_2/id05093/CsrkpxQP2ag/00044/real_p1.mp4,vox_celeb_2/VoxCeleb2/dev/mp4/id05093/CsrkpxQP2ag/00044.mp4,val,real,,[],[],[],220,141312,,True,True,pcm_s16le,16000.0,1.0,8.704,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04320/tvhrhU_5rXM/00385/fake_video_fake_audio.mp4,vox_celeb_2/id04320/tvhrhU_5rXM/00385/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,476138,vox_celeb_2/id04320/tvhrhU_5rXM/00385/fake_video_fake_audio.mp4,vox_celeb_2/id04320/tvhrhU_5rXM/00385/real.mp4,val,both_modified,vits,"[[1.98, 2.38]]","[[1.98, 2.38]]","[[1.98, 2.38]]",202,130048,Talklip,True,True,pcm_s16le,16000.0,1.0,8.064,1,1,1,fake_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01236/ISkWH-1OrVY/00033/real.mp4,vox_celeb_2/id01236/ISkWH-1OrVY/00033/real.mp4,real.mp4,521630,vox_celeb_2/id01236/ISkWH-1OrVY/00033/real.mp4,VoxCeleb2/dev/mp4/id01236/ISkWH-1OrVY/00033.mp4,val,real,,[],[],[],270,173056,,True,True,pcm_s16le,16000.0,1.0,10.752,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04236/gE5DPqt3jgA/00077/real_video_fake_audio.mp4,vox_celeb_2/id04236/gE5DPqt3jgA/00077/real_video_fake_audio.mp4,real_video_fake_audio.mp4,331319,vox_celeb_2/id04236/gE5DPqt3jgA/00077/real_video_fake_audio.mp4,vox_celeb_2/id04236/gE5DPqt3jgA/00077/real.mp4,val,audio_modified,yourtts,"[[2.76, 2.92]]","[[2.76, 2.92]]",[],143,91520,,True,True,pcm_s16le,16000.0,1.0,5.632,1,0,1,real_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08993/2l7DYrXH-UE/00085/real_video_fake_audio.mp4,vox_celeb_2/id08993/2l7DYrXH-UE/00085/real_video_fake_audio.mp4,real_video_fake_audio.mp4,595349,vox_celeb_2/id08993/2l7DYrXH-UE/00085/real_video_fake_audio.mp4,vox_celeb_2/id08993/2l7DYrXH-UE/00085/real.mp4,val,audio_modified,vits,"[[4.04, 4.3]]","[[4.04, 4.3]]",[],231,147840,,True,True,pcm_s16le,16000.0,1.0,9.216,1,0,1,real_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id07278/sXtyMt9Yz0o/00031/fake_video_real_audio.mp4,vox_celeb_2/id07278/sXtyMt9Yz0o/00031/fake_video_real_audio.mp4,fake_video_real_audio.mp4,299002,vox_celeb_2/id07278/sXtyMt9Yz0o/00031/fake_video_real_audio.mp4,vox_celeb_2/id07278/sXtyMt9Yz0o/00031/real.mp4,val,visual_modified,,"[[1.42, 2.22]]",[],"[[1.42, 2.22]]",134,86016,Talklip,True,True,pcm_s16le,16000.0,1.0,5.248,1,1,0,fake_video_real_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id07624/LYkbzoFFm0U/00223/real.mp4,vox_celeb_2/id07624/LYkbzoFFm0U/00223/real.mp4,real.mp4,398964,vox_celeb_2/id07624/LYkbzoFFm0U/00223/real.mp4,VoxCeleb2//dev/mp4/id07624/LYkbzoFFm0U/00223.mp4,val,real,,[],[],[],178,114688,,True,True,pcm_s16le,16000.0,1.0,7.04,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/ooUqOwhS2LE/00009/00009_p1.mp4,lrs3/ooUqOwhS2LE/00009/00009_p1.mp4,00009_p1.mp4,1101161,lrs3/ooUqOwhS2LE/00009/00009_p1.mp4,,val,real,,[],[],[],303,534528,,True,True,pcm_s16le,16000.0,1.0,12.032,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04956/bInJhf9-sOs/00038/fake_video_real_audio.mp4,vox_celeb_2/id04956/bInJhf9-sOs/00038/fake_video_real_audio.mp4,fake_video_real_audio.mp4,332184,vox_celeb_2/id04956/bInJhf9-sOs/00038/fake_video_real_audio.mp4,vox_celeb_2/id04956/bInJhf9-sOs/00038/real.mp4,val,visual_modified,,"[[3.44, 3.94]]",[],"[[3.44, 3.94]]",153,97280,Talklip,True,True,pcm_s16le,16000.0,1.0,6.08,1,1,0,fake_video_real_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02318/sY0th2gc0x8/00370/real.mp4,vox_celeb_2/id02318/sY0th2gc0x8/00370/real.mp4,real.mp4,483985,vox_celeb_2/id02318/sY0th2gc0x8/00370/real.mp4,VoxCeleb2/dev/mp4/id02318/sY0th2gc0x8/00370.mp4,val,real,,[],[],[],205,132096,,True,True,pcm_s16le,16000.0,1.0,8.192,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06432/w_pSvLrgr_U/00360/real.mp4,vox_celeb_2/id06432/w_pSvLrgr_U/00360/real.mp4,real.mp4,379130,vox_celeb_2/id06432/w_pSvLrgr_U/00360/real.mp4,VoxCeleb2/dev/mp4/id06432/w_pSvLrgr_U/00360.mp4,val,real,,[],[],[],174,111616,,True,True,pcm_s16le,16000.0,1.0,6.912,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id03346/Px_Yi_iv9zE/00045/real_video_fake_audio.mp4,vox_celeb_2/id03346/Px_Yi_iv9zE/00045/real_video_fake_audio.mp4,real_video_fake_audio.mp4,420879,vox_celeb_2/id03346/Px_Yi_iv9zE/00045/real_video_fake_audio.mp4,vox_celeb_2/id03346/Px_Yi_iv9zE/00045/real.mp4,val,audio_modified,yourtts,"[[5.32, 5.56]]","[[5.32, 5.56]]",[],185,118336,,True,True,pcm_s16le,16000.0,1.0,7.296,1,0,1,real_video_fake_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08066/rnbHmrrED4I/00406/real.mp4,vox_celeb_2/id08066/rnbHmrrED4I/00406/real.mp4,real.mp4,756386,vox_celeb_2/id08066/rnbHmrrED4I/00406/real.mp4,VoxCeleb2//dev/mp4/id08066/rnbHmrrED4I/00406.mp4,val,real,,[],[],[],350,224256,,True,True,pcm_s16le,16000.0,1.0,13.952,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01189/u01P8yYcM50/00168/real.mp4,vox_celeb_2/id01189/u01P8yYcM50/00168/real.mp4,real.mp4,361958,vox_celeb_2/id01189/u01P8yYcM50/00168/real.mp4,VoxCeleb2/dev/mp4/id01189/u01P8yYcM50/00168.mp4,val,real,,[],[],[],187,119808,,True,True,pcm_s16le,16000.0,1.0,7.424,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08687/LLXE4gTmM20/00003/real.mp4,vox_celeb_2/id08687/LLXE4gTmM20/00003/real.mp4,real.mp4,294329,vox_celeb_2/id08687/LLXE4gTmM20/00003/real.mp4,VoxCeleb2/dev/mp4/id08687/LLXE4gTmM20/00003.mp4,val,real,,[],[],[],133,86016,,True,True,pcm_s16le,16000.0,1.0,5.248,0,0,0,real
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04827/1_baNXDLA5g/00002/fake_video_real_audio.mp4,vox_celeb_2/id04827/1_baNXDLA5g/00002/fake_video_real_audio.mp4,fake_video_real_audio.mp4,512517,vox_celeb_2/id04827/1_baNXDLA5g/00002/fake_video_real_audio.mp4,vox_celeb_2/id04827/1_baNXDLA5g/00002/real.mp4,val,visual_modified,,"[[2.62, 3.6]]",[],"[[2.62, 3.6]]",199,128000,Talklip,True,True,pcm_s16le,16000.0,1.0,7.936,1,1,0,fake_video_real_audio
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08348/0rjY4bzSSKQ/00001/real_video_fake_audio.mp4,vox_celeb_2/id08348/0rjY4bzSSKQ/00001/real_video_fake_audio.mp4,real_video_fake_audio.mp4,446646,vox_celeb_2/id08348/0rjY4bzSSKQ/00001/real_video_fake_audio.mp4,vox_celeb_2/id08348/0rjY4bzSSKQ/00001/real.mp4,val,audio_modified,vits_word,"[[1.06, 1.3]]","[[1.06, 1.3]]",[],159,102909,,True,True,pcm_s16le,16000.0,1.0,6.272,1,0,1,real_video_fake_audio
